,customer,state,customer_lifetime_value,response,coverage,education,effective_to_date,employment_status,gender,income,location_code,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,policy,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,vehicle_type,month,total_claim_amount_range,income_group
2853,JV44724,Arizona,10255.80275,No,Basic,Bachelor,1/23/11,Unemployed,M,0,Suburban,Single,102,17.0,77,0.0,2,Personal Auto,Personal L3,Offer1,Agent,734.4,Sports Car,Medsize,A,January,500-750,Low
2854,LD76400,California,31316.61358,No,Extended,Bachelor,1/31/11,Employed,F,42522,Suburban,Married,132,3.0,85,0.0,2,Corporate Auto,Corporate L1,Offer3,Agent,909.876614,SUV,Medsize,A,January,750-1000,Middle
2855,YV73432,Oregon,23187.14574,No,Basic,College,2/2/11,Employed,M,58466,Suburban,Married,66,7.0,79,1.0,2,Personal Auto,Personal L3,Offer4,Branch,316.8,Two-Door Car,Medsize,A,February,250-500,High
2856,PY57181,Oregon,9416.474669,No,Extended,College,2/20/11,Unemployed,M,0,Suburban,Married,86,9.0,83,1.0,2,Personal Auto,Personal L3,Offer2,Call Center,412.8,Four-Door Car,Medsize,A,February,250-500,Low
2857,LC87490,Arizona,2248.449633,Yes,Basic,Bachelor,1/29/11,Retired,F,24910,Suburban,Single,63,7.0,63,1.0,1,Personal Auto,Personal L3,Offer1,Branch,347.857619,Four-Door Car,Medsize,A,January,250-500,Low
2858,DR68556,Oregon,7857.357595,No,Basic,High School or Below,1/13/11,Employed,M,85067,Urban,Married,65,34.0,51,0.0,2,Personal Auto,Personal L3,Offer2,Branch,256.242825,Four-Door Car,Medsize,A,January,250-500,Very High
2859,EA23961,California,5166.190278,No,Basic,College,2/1/11,Employed,F,80797,Urban,Married,64,21.0,47,0.0,9,Personal Auto,Personal L1,Offer2,Web,300.940297,Four-Door Car,Small,A,February,250-500,Very High
2860,VX85673,Arizona,4250.282624,Yes,Basic,High School or Below,1/18/11,Unemployed,F,0,Suburban,Single,61,17.0,1,1.0,7,Personal Auto,Personal L3,Offer1,Agent,292.8,Four-Door Car,Small,A,January,250-500,Low
2861,RR37715,Oregon,8435.176463,No,Basic,Bachelor,2/17/11,Employed,M,64692,Suburban,Married,70,17.0,80,0.0,2,Corporate Auto,Corporate L3,Offer1,Agent,336.0,Two-Door Car,Small,A,February,250-500,High
2862,AA16582,Washington,24127.50402,Yes,Basic,Bachelor,1/26/11,Medical Leave,M,14072,Suburban,Divorced,71,13.0,3,0.0,2,Personal Auto,Personal L2,Offer1,Agent,511.2,Four-Door Car,Medsize,A,January,500-750,Low
2863,MC73302,Oregon,5511.033294,No,Basic,Bachelor,2/15/11,Employed,F,36267,Urban,Married,69,21.0,1,0.0,8,Personal Auto,Personal L1,Offer1,Agent,263.454037,Four-Door Car,Medsize,A,February,250-500,Middle
2864,YL86561,Oregon,5141.976413,No,Basic,High School or Below,2/22/11,Employed,M,60277,Rural,Married,65,32.0,19,0.0,7,Personal Auto,Personal L1,Offer3,Web,146.390518,Four-Door Car,Medsize,A,February,0-250,High
2865,FQ66070,California,8491.020256,No,Basic,College,2/24/11,Employed,M,62076,Urban,Married,71,25.0,82,0.0,2,Personal Auto,Personal L2,Offer3,Branch,227.225113,Four-Door Car,Medsize,A,February,0-250,High
2866,GB14456,Nevada,22337.1631,No,Extended,High School or Below,2/13/11,Unemployed,M,0,Suburban,Single,130,9.0,43,0.0,2,Personal Auto,Personal L2,Offer1,Branch,1376.910777,SUV,Large,A,February,>1000,Low
2867,BM45823,Oregon,3173.032243,No,Premium,College,1/25/11,Unemployed,M,0,Suburban,Married,101,34.0,52,4.0,1,Personal Auto,Personal L3,Offer1,Call Center,484.8,Four-Door Car,Small,A,January,250-500,Low
2868,YA14448,Arizona,5996.065073,No,Extended,College,2/10/11,Unemployed,F,0,Suburban,Married,83,5.0,59,0.0,9,Personal Auto,Personal L2,Offer4,Branch,398.4,Four-Door Car,Medsize,A,February,250-500,Low
2869,CM38959,California,8033.910862,No,Basic,College,1/30/11,Employed,F,70311,Suburban,Married,66,18.0,15,0.0,2,Personal Auto,Personal L3,Offer1,Branch,341.395103,Two-Door Car,Medsize,A,January,250-500,High
2870,GN45013,Oregon,5385.853211,No,Basic,High School or Below,2/6/11,Medical Leave,M,29664,Suburban,Married,71,1.0,69,0.0,3,Personal Auto,Personal L1,Offer1,Agent,340.8,Four-Door Car,Medsize,A,February,250-500,Middle
2871,UH41125,Arizona,2227.072755,Yes,Basic,High School or Below,1/5/11,Retired,M,27972,Suburban,Married,61,7.0,38,0.0,1,Personal Auto,Personal L3,Offer3,Web,292.8,Four-Door Car,Medsize,A,January,250-500,Middle
2872,XA32915,Nevada,2199.73952,No,Basic,High School or Below,2/15/11,Unemployed,M,0,Suburban,Single,64,21.0,5,0.0,1,Personal Auto,Personal L3,Offer4,Branch,685.456738,Two-Door Car,Small,A,February,500-750,Low
2873,JE98863,Arizona,3910.697956,No,Extended,Bachelor,2/18/11,Employed,F,58713,Suburban,Married,98,8.0,4,0.0,1,Special Auto,Special L1,Offer1,Agent,470.4,Four-Door Car,Small,A,February,250-500,High
2874,BV35683,Arizona,8256.2978,Yes,Basic,Bachelor,1/25/11,Employed,F,62902,Rural,Married,69,14.0,94,0.0,2,Personal Auto,Personal L3,Offer2,Web,159.383042,Two-Door Car,Medsize,A,January,0-250,High
2875,WO25669,Oregon,35692.17157,No,Basic,High School or Below,1/5/11,Unemployed,F,0,Suburban,Married,102,10.0,90,0.0,2,Personal Auto,Personal L1,Offer1,Branch,1123.212014,SUV,Medsize,A,January,>1000,Low
2876,NH19236,Arizona,2357.503128,No,Basic,Master,2/23/11,Unemployed,M,0,Urban,Married,64,25.0,80,0.0,1,Personal Auto,Personal L3,Offer2,Branch,199.791024,Four-Door Car,Medsize,A,February,0-250,Low
2877,KM18818,no data,2590.654042,No,Basic,College,2/21/11,Employed,F,25981,Rural,Married,65,33.0,38,0.0,1,Personal Auto,Personal L3,Offer1,Agent,77.54669,Two-Door Car,Large,A,February,0-250,Middle
2878,BA97018,Arizona,6608.165971,No,Extended,High School or Below,1/3/11,Medical Leave,M,21616,Suburban,Single,93,4.0,41,0.0,7,Personal Auto,Personal L1,Offer2,Web,944.854655,Two-Door Car,Medsize,A,January,750-1000,Low
2879,MN61620,Arizona,9877.295699,No,Extended,College,1/31/11,Employed,F,67752,Rural,Single,131,4.0,40,4.0,9,Personal Auto,Personal L2,Offer1,Web,168.517149,Sports Car,Small,A,January,0-250,High
2880,RF72106,Washington,8415.644389,No,Basic,College,2/13/11,Unemployed,M,0,Suburban,Single,62,8.0,98,0.0,2,Personal Auto,Personal L2,Offer1,Branch,446.4,Four-Door Car,Small,A,February,250-500,Low
2881,XB97091,Arizona,37243.63312,No,Basic,High School or Below,2/18/11,Employed,F,53602,Urban,Married,115,15.0,60,0.0,2,Personal Auto,Personal L1,Offer1,Web,295.335363,Sports Car,Medsize,A,February,250-500,High
2882,ZD42919,California,4483.839044,No,Basic,Master,1/9/11,Employed,M,32983,Urban,Married,113,25.0,59,0.0,1,Personal Auto,Personal L1,Offer2,Call Center,466.81627,SUV,Medsize,A,January,250-500,Middle
2883,EA68909,California,2444.896824,No,Basic,Bachelor,2/8/11,Employed,M,48473,Suburban,Single,63,1.0,73,0.0,1,Personal Auto,Personal L3,Offer2,Agent,302.4,Four-Door Car,Medsize,A,February,250-500,Middle
2884,KL98495,Nevada,8487.238032,No,Basic,College,1/5/11,Unemployed,M,0,Suburban,Married,74,7.0,93,0.0,2,Personal Auto,Personal L2,Offer1,Agent,426.655599,Two-Door Car,Medsize,A,January,250-500,Low
2885,CB15842,California,8207.702516,No,Basic,High School or Below,2/16/11,Employed,M,40420,Suburban,Married,104,2.0,10,0.0,7,Special Auto,Special L3,Offer1,Agent,499.2,SUV,Medsize,A,February,250-500,Middle
2886,WC34456,California,3985.398895,No,Extended,Bachelor,1/14/11,Employed,F,77739,Urban,Married,98,31.0,61,0.0,1,Personal Auto,Personal L3,Offer2,Call Center,428.563553,Four-Door Car,Large,A,January,250-500,Very High
2887,SW96063,Arizona,10479.89966,No,Extended,Bachelor,2/23/11,Employed,F,78435,Urban,Divorced,130,11.0,19,0.0,4,Personal Auto,Personal L3,Offer1,Call Center,553.61131,SUV,Medsize,A,February,500-750,Very High
2888,YJ24476,Nevada,4558.428807,No,Basic,Bachelor,1/7/11,Medical Leave,F,14665,Suburban,Married,61,6.0,82,0.0,3,Personal Auto,Personal L3,Offer3,Call Center,292.8,Four-Door Car,Small,A,January,250-500,Low
2889,WH41496,Washington,4821.986443,No,Extended,College,2/1/11,Unemployed,M,0,Suburban,Married,136,28.0,87,0.0,1,Personal Auto,Personal L3,Offer2,Web,652.8,SUV,Large,A,February,500-750,Low
2890,QC87108,Oregon,8769.266756,No,Basic,College,1/19/11,Employed,F,49665,Suburban,Single,74,5.0,51,0.0,2,Personal Auto,Personal L3,Offer3,Web,355.2,Four-Door Car,Large,A,January,250-500,Middle
2891,CC92362,California,8936.370357,No,Premium,Bachelor,1/6/11,Disabled,M,18141,Suburban,Married,116,2.0,87,0.0,3,Personal Auto,Personal L3,Offer2,Call Center,722.404711,Four-Door Car,Small,A,January,500-750,Low
2892,ZM92052,Oregon,2613.023132,No,Basic,Bachelor,2/23/11,Employed,M,57099,Rural,Single,67,20.0,37,0.0,1,Personal Auto,Personal L2,Offer3,Agent,67.859881,Two-Door Car,Small,A,February,0-250,High
2893,GQ20713,Nevada,4834.710493,Yes,Basic,College,1/31/11,Employed,F,38713,Suburban,Divorced,66,31.0,69,4.0,6,Personal Auto,Personal L3,Offer2,Call Center,316.8,Four-Door Car,Medsize,A,January,250-500,Middle
2894,VI35467,Nevada,4315.6705,No,Basic,Master,1/25/11,Employed,F,89797,Rural,Married,106,19.0,8,0.0,1,Personal Auto,Personal L3,Offer2,Web,70.958361,SUV,Small,A,January,0-250,Very High
2895,JL16084,Arizona,6611.118163,No,Extended,College,1/3/11,Unemployed,F,0,Suburban,Single,95,15.0,37,0.0,3,Personal Auto,Personal L3,Offer1,Branch,564.302867,Four-Door Car,Medsize,A,January,500-750,Low
2896,IJ28717,Oregon,32098.32209,No,Basic,College,2/13/11,Employed,M,31503,Suburban,Married,105,17.0,74,3.0,2,Personal Auto,Personal L2,Offer1,Agent,504.0,SUV,Medsize,A,February,500-750,Middle
2897,VF10088,Arizona,3410.199334,No,Extended,High School or Below,1/11/11,Employed,F,59662,Rural,Married,85,6.0,76,0.0,1,Personal Auto,Personal L1,Offer2,Web,10.168824,Four-Door Car,Medsize,A,January,0-250,High
2898,ZS32263,California,3788.649817,No,Extended,High School or Below,2/22/11,Employed,F,48887,Suburban,Divorced,95,26.0,25,0.0,1,Personal Auto,Personal L1,Offer2,Agent,456.0,Four-Door Car,Medsize,A,February,250-500,Middle
2899,AH97088,Nevada,7803.503824,No,Extended,High School or Below,1/23/11,Employed,M,84417,Rural,Divorced,98,5.0,32,0.0,7,Personal Auto,Personal L2,Offer4,Agent,139.714897,Two-Door Car,Medsize,A,January,0-250,Very High
2900,UD99460,Washington,9654.523307,No,Extended,Bachelor,1/9/11,Employed,M,67772,Suburban,Single,82,29.0,27,0.0,2,Personal Auto,Personal L1,Offer4,Branch,502.580472,Four-Door Car,Medsize,A,January,500-750,High
2901,XM91635,Arizona,2272.335352,No,Basic,High School or Below,1/5/11,Medical Leave,F,16618,Urban,Single,62,0.0,40,0.0,1,Special Auto,Special L2,Offer3,Branch,219.288706,Four-Door Car,Medsize,A,January,0-250,Low
2902,ZG19911,no data,2552.226197,No,Basic,Bachelor,2/2/11,Employed,F,35149,Rural,Married,64,26.0,33,0.0,1,Personal Auto,Personal L2,Offer4,Web,120.477298,Two-Door Car,Medsize,A,February,0-250,Middle
2903,RR39300,California,34243.51034,No,Extended,High School or Below,2/8/11,Employed,F,51255,Urban,Married,122,12.0,0,0.0,2,Personal Auto,Personal L2,Offer1,Call Center,421.70554,SUV,Medsize,A,February,250-500,High
2904,QF59448,Washington,2831.587689,No,Extended,College,2/13/11,Retired,M,17752,Suburban,Married,77,26.0,87,0.0,1,Personal Auto,Personal L3,Offer3,Agent,369.6,Four-Door Car,Medsize,A,February,250-500,Low
2905,TO39943,Washington,4897.979559,No,Basic,High School or Below,2/12/11,Employed,F,30503,Urban,Married,63,32.0,57,3.0,5,Corporate Auto,Corporate L3,Offer1,Call Center,257.923563,Two-Door Car,Medsize,A,February,250-500,Middle
2906,EI57866,Arizona,2584.824329,No,Basic,Master,2/23/11,Employed,M,60942,Urban,Married,64,11.0,56,0.0,1,Special Auto,Special L1,Offer2,Call Center,288.205261,Two-Door Car,Large,A,February,250-500,High
2907,AS78838,California,2453.570794,Yes,Basic,Bachelor,2/9/11,Medical Leave,M,29735,Suburban,Single,69,3.0,92,0.0,1,Personal Auto,Personal L2,Offer1,Agent,331.2,Four-Door Car,Medsize,A,February,250-500,Middle
2908,HK50871,California,2312.328541,No,Basic,High School or Below,1/31/11,Medical Leave,M,16143,Rural,Married,62,3.0,73,1.0,1,Personal Auto,Personal L3,Offer4,Web,32.114117,Four-Door Car,Large,A,January,0-250,Low
2909,PU33703,California,2435.321545,No,Basic,College,2/17/11,Employed,F,43721,Suburban,Married,61,5.0,84,0.0,1,Personal Auto,Personal L2,Offer2,Branch,292.8,Four-Door Car,Small,A,February,250-500,Middle
2910,OY66019,Oregon,6259.477847,No,Extended,College,2/28/11,Unemployed,F,0,Urban,Married,83,8.0,78,0.0,4,Personal Auto,Personal L2,Offer2,Agent,254.142365,Four-Door Car,Medsize,A,February,250-500,Low
2911,QH52104,California,3903.383926,No,Premium,Master,1/18/11,Unemployed,M,0,Suburban,Single,104,25.0,87,0.0,1,Personal Auto,Personal L2,Offer1,Call Center,499.2,Four-Door Car,Medsize,A,January,250-500,Low
2912,MC69755,Washington,5678.050167,Yes,Extended,Bachelor,1/19/11,Unemployed,F,0,Suburban,Married,76,8.0,44,0.0,3,Personal Auto,Personal L3,Offer2,Agent,364.8,Four-Door Car,Small,A,January,250-500,Low
2913,EF99768,California,4424.579094,No,Basic,High School or Below,2/20/11,Employed,F,37800,Suburban,Divorced,112,0.0,77,0.0,1,Corporate Auto,Corporate L1,Offer2,Call Center,662.715218,SUV,Large,A,February,500-750,Middle
2914,LH33181,Arizona,6274.564531,No,Basic,Bachelor,1/10/11,Unemployed,M,0,Suburban,Single,67,23.0,39,1.0,2,Personal Auto,Personal L3,Offer1,Agent,431.32052,Four-Door Car,Large,A,January,250-500,Low
2915,WN14477,California,21235.44557,No,Extended,Bachelor,2/9/11,Unemployed,M,0,Suburban,Divorced,86,29.0,45,0.0,2,Personal Auto,Personal L1,Offer2,Branch,568.746405,Four-Door Car,Medsize,A,February,500-750,Low
2916,NZ73268,California,4686.807406,No,Premium,Bachelor,1/23/11,Employed,M,32646,Urban,Married,119,25.0,84,0.0,1,Corporate Auto,Corporate L3,Offer3,Agent,464.99983,Four-Door Car,Medsize,A,January,250-500,Middle
2917,VC47959,Arizona,4895.811925,No,Basic,College,2/5/11,Employed,F,54495,Urban,Married,61,7.0,3,0.0,8,Personal Auto,Personal L3,Offer1,Branch,182.350945,Four-Door Car,Medsize,A,February,0-250,High
2918,CD71877,Nevada,22620.74841,No,Premium,Bachelor,1/28/11,Employed,F,49564,Rural,Single,193,22.0,82,0.0,2,Corporate Auto,Corporate L3,Offer1,Agent,286.370988,Sports Car,Medsize,A,January,250-500,Middle
2919,JJ76159,California,2434.681155,No,Basic,College,1/15/11,Employed,M,96045,Rural,Divorced,61,24.0,35,0.0,1,Corporate Auto,Corporate L3,Offer2,Web,8.582971,Four-Door Car,Large,A,January,0-250,Very High
2920,RW67951,Washington,8663.550386,No,Basic,Bachelor,2/8/11,Employed,M,93485,Rural,Married,72,31.0,40,0.0,2,Personal Auto,Personal L2,Offer4,Agent,127.104785,Four-Door Car,Medsize,A,February,0-250,Very High
2921,PF41800,California,4715.321344,No,Basic,Bachelor,1/25/11,Unemployed,M,0,Urban,Married,65,19.0,56,0.0,3,Personal Auto,Personal L3,Offer1,Call Center,308.15089,Four-Door Car,Medsize,A,January,250-500,Low
2922,WI14444,California,5638.543833,No,Basic,High School or Below,2/27/11,Employed,F,74286,Urban,Married,70,27.0,0,0.0,3,Personal Auto,Personal L1,Offer4,Agent,277.585067,Two-Door Car,Medsize,A,February,250-500,High
2923,OG77759,Arizona,7119.531925,No,Basic,Bachelor,1/14/11,Disabled,M,28227,Suburban,Married,62,14.0,24,0.0,2,Personal Auto,Personal L3,Offer1,Agent,551.28213,Four-Door Car,Small,A,January,500-750,Middle
2924,TK49887,California,2897.779107,No,Extended,College,2/12/11,Unemployed,F,0,Suburban,Single,85,4.0,45,0.0,1,Personal Auto,Personal L3,Offer2,Branch,612.0,Two-Door Car,Medsize,A,February,500-750,Low
2925,GT19025,Oregon,3636.561567,No,Extended,Bachelor,1/23/11,Medical Leave,F,25407,Urban,Divorced,98,2.0,88,0.0,1,Personal Auto,Personal L1,Offer1,Branch,284.239719,Four-Door Car,Medsize,A,January,250-500,Middle
2926,JO64353,Oregon,5301.835462,No,Basic,High School or Below,1/1/11,Employed,F,20269,Suburban,Married,66,14.0,79,0.0,3,Personal Auto,Personal L3,Offer1,Agent,475.2,Two-Door Car,Small,A,January,250-500,Low
2927,FJ60600,Oregon,6776.353402,No,Extended,High School or Below,2/26/11,Unemployed,F,0,Suburban,Single,96,0.0,38,0.0,3,Personal Auto,Personal L3,Offer1,Agent,818.730215,Four-Door Car,Small,A,February,750-1000,Low
2928,KB54415,Arizona,2473.368225,No,Basic,High School or Below,1/30/11,Disabled,M,13449,Suburban,Single,68,28.0,13,0.0,1,Personal Auto,Personal L2,Offer1,Agent,326.4,Four-Door Car,Large,A,January,250-500,Low
2929,ZE85014,California,2357.747015,No,Basic,College,1/20/11,Disabled,M,25064,Suburban,Married,62,17.0,34,0.0,1,Personal Auto,Personal L3,Offer1,Call Center,297.6,Four-Door Car,Medsize,A,January,250-500,Middle
2930,WA24038,no data,4595.457544,No,Basic,Bachelor,2/19/11,Employed,M,76357,Rural,Married,117,18.0,96,1.0,1,Personal Auto,Personal L3,Offer1,Call Center,4.074222,SUV,Medsize,A,February,0-250,Very High
2931,TB31268,Arizona,8804.53711,No,Basic,College,1/14/11,Employed,F,48990,Suburban,Married,74,3.0,20,0.0,2,Personal Auto,Personal L3,Offer2,Web,355.2,Four-Door Car,Medsize,A,January,250-500,Middle
2932,FE93665,Oregon,7897.015071,No,Basic,High School or Below,1/30/11,Unemployed,F,0,Suburban,Single,72,8.0,54,0.0,2,Personal Auto,Personal L2,Offer1,Agent,518.4,Two-Door Car,Medsize,A,January,500-750,Low
2933,LW57693,Oregon,5601.68063,No,Basic,College,2/16/11,Disabled,F,11920,Suburban,Married,74,20.0,27,0.0,7,Personal Auto,Personal L3,Offer1,Call Center,355.2,Four-Door Car,Medsize,A,February,250-500,Low
2934,RE68901,Washington,5635.746396,No,Basic,College,2/26/11,Employed,F,20303,Suburban,Married,71,24.0,84,0.0,3,Corporate Auto,Corporate L3,Offer1,Branch,340.8,Four-Door Car,Small,A,February,250-500,Low
2935,PV12088,Arizona,6558.880167,No,Basic,High School or Below,1/11/11,Medical Leave,M,19508,Suburban,Single,61,22.0,59,0.0,2,Personal Auto,Personal L1,Offer1,Branch,292.8,Two-Door Car,Medsize,A,January,250-500,Low
2936,CF44171,California,4334.064096,Yes,Extended,Bachelor,2/27/11,Retired,F,23904,Suburban,Single,123,1.0,67,3.0,1,Personal Auto,Personal L3,Offer1,Agent,590.4,SUV,Medsize,A,February,500-750,Low
2937,HY25004,no data,4549.079221,No,Basic,High School or Below,1/10/11,Unemployed,F,0,Suburban,Married,62,12.0,53,0.0,3,Personal Auto,Personal L3,Offer2,Call Center,639.758314,Two-Door Car,Medsize,A,January,500-750,Low
2938,OL82456,Oregon,3954.344534,Yes,Basic,Bachelor,2/25/11,Disabled,M,18375,Suburban,Married,103,8.0,50,0.0,1,Personal Auto,Personal L1,Offer1,Branch,535.080276,Sports Car,Large,A,February,500-750,Low
2939,JG35886,California,4111.888285,No,Premium,College,1/21/11,Employed,F,65085,Urban,Married,103,20.0,55,0.0,1,Personal Auto,Personal L2,Offer2,Call Center,480.073548,Four-Door Car,Medsize,A,January,250-500,High
2940,ZK71157,California,5358.163394,No,Basic,Bachelor,2/27/11,Employed,F,40833,Urban,Single,69,13.0,84,0.0,6,Corporate Auto,Corporate L1,Offer2,Call Center,294.591676,Four-Door Car,Medsize,A,February,250-500,Middle
2941,OS21957,no data,8896.500265,No,Basic,High School or Below,1/21/11,Employed,F,26201,Rural,Married,112,4.0,48,0.0,8,Personal Auto,Personal L2,Offer4,Call Center,168.901895,SUV,Small,A,January,0-250,Middle
2942,MP76478,Washington,8646.504109,Yes,Basic,High School or Below,1/2/11,Employed,F,64125,Urban,Married,108,3.0,44,0.0,3,Corporate Auto,Corporate L3,Offer2,Branch,369.818708,SUV,Large,A,January,250-500,High
2943,BG85305,Nevada,3757.804716,No,Extended,Doctor,1/28/11,Employed,M,36633,Suburban,Single,96,20.0,61,1.0,1,Personal Auto,Personal L2,Offer2,Call Center,460.8,Four-Door Car,Medsize,A,January,250-500,Middle
2944,MK56815,no data,9591.232645,No,Premium,College,2/25/11,Employed,M,54538,Urban,Married,119,32.0,63,0.0,6,Personal Auto,Personal L3,Offer1,Call Center,507.799325,Four-Door Car,Medsize,A,February,500-750,High
2945,SM42728,California,15925.05739,No,Extended,College,2/2/11,Employed,M,34455,Suburban,Married,135,8.0,69,0.0,2,Personal Auto,Personal L2,Offer2,Call Center,648.0,SUV,Medsize,A,February,500-750,Middle
2946,LT98784,Oregon,5229.986897,No,Basic,Master,2/14/11,Medical Leave,M,18129,Suburban,Single,69,21.0,56,0.0,5,Personal Auto,Personal L3,Offer1,Agent,364.695093,Four-Door Car,Medsize,A,February,250-500,Low
2947,IQ24777,Nevada,8044.872393,Yes,Basic,Bachelor,2/19/11,Employed,M,71391,Urban,Married,67,29.0,39,0.0,2,Personal Auto,Personal L2,Offer2,Agent,284.000172,Four-Door Car,Medsize,A,February,250-500,High
2948,PK52952,Arizona,8544.411077,No,Basic,Doctor,2/28/11,Employed,M,28224,Suburban,Single,109,13.0,13,0.0,8,Personal Auto,Personal L3,Offer1,Call Center,523.2,SUV,Medsize,A,February,500-750,Middle
2949,HQ70429,Washington,16045.10952,No,Basic,College,2/20/11,Unemployed,F,0,Rural,Single,65,10.0,10,0.0,2,Personal Auto,Personal L3,Offer2,Agent,163.046956,Two-Door Car,Medsize,A,February,0-250,Low
2950,DM22923,no data,2331.325089,No,Basic,Bachelor,2/22/11,Disabled,M,27398,Suburban,Single,68,4.0,39,1.0,1,Personal Auto,Personal L3,Offer2,Branch,326.4,Four-Door Car,Medsize,A,February,250-500,Middle
2951,DT52189,California,6326.679236,No,Extended,High School or Below,1/10/11,Unemployed,F,0,Suburban,Divorced,87,2.0,41,0.0,3,Personal Auto,Personal L2,Offer3,Call Center,417.6,Four-Door Car,Medsize,A,January,250-500,Low
2952,KT30737,California,3995.358195,No,Basic,College,1/29/11,Unemployed,M,0,Suburban,Single,119,19.0,98,0.0,1,Corporate Auto,Corporate L1,Offer2,Agent,856.8,SUV,Medsize,A,January,750-1000,Low
